ID,Store_id,Store_Type,Location_Type,Region_Code,Date,Holiday,Discount,#Order,Sales
T1142592,117,S1,L1,R3,2019-01-26,1,No,44,25365.6
T1142593,227,S4,L2,R1,2019-01-26,1,Yes,54,27867.84
T1142594,286,S4,L2,R4,2019-01-26,1,No,19,9565.41
T1142595,101,S1,L4,R3,2019-01-26,1,Yes,33,16433.1
T1142596,200,S2,L1,R2,2019-01-26,1,Yes,29,19546.74
T1142597,210,S1,L5,R1,2019-01-26,1,No,25,11932.23
T1142598,131,S4,L2,R1,2019-01-26,1,Yes,121,56816.01
T1142599,197,S2,L5,R1,2019-01-26,1,Yes,39,19896.57
T1142600,362,S1,L3,R3,2019-01-26,1,Yes,60,28591.92
T1142601,100,S1,L1,R2,2019-01-26,1,Yes,48,26268.45
T1142602,84,S1,L1,R3,2019-01-26,1,No,53,28022.76
T1142603,241,S1,L1,R4,2019-01-26,1,Yes,51,32192.550000000003
T1142604,194,S1,L1,R2,2019-01-26,1,Yes,42,22893.120000000003
T1142605,24,S1,L1,R2,2019-01-26,1,Yes,48,25620.300000000003
T1142606,13,S3,L3,R1,2019-01-26,1,No,46,17881.050000000003
T1142607,103,S1,L3,R3,2019-01-26,1,No,58,29371.38
T1142608,83,S2,L5,R1,2019-01-26,1,No,24,14932.8
T1142609,46,S2,L1,R2,2019-01-26,1,Yes,32,19950.0
T1142610,51,S1,L1,R2,2019-01-26,1,Yes,29,15381.96
T1142611,220,S2,L4,R3,2019-01-26,1,Yes,26,14511.6
T1142612,365,S2,L1,R2,2019-01-26,1,No,44,25913.52
T1142613,102,S4,L2,R1,2019-01-26,1,No,84,45732.24
T1142614,238,S1,L1,R2,2019-01-26,1,Yes,32,17777.579999999998
T1142615,116,S2,L3,R3,2019-01-26,1,No,27,14645.16
T1142616,302,S1,L4,R2,2019-01-26,1,No,57,26947.2
T1142617,175,S4,L2,R1,2019-01-26,1,Yes,178,83248.53
T1142618,146,S4,L2,R1,2019-01-26,1,Yes,97,45805.31999999999
T1142619,18,S4,L1,R1,2019-01-26,1,Yes,87,39501.09
T1142620,132,S1,L1,R3,2019-01-26,1,Yes,56,31768.92
T1142621,353,S1,L3,R3,2019-01-26,1,No,45,25127.73
T1142622,198,S4,L2,R3,2019-01-26,1,Yes,90,48750.39
T1142623,340,S4,L2,R3,2019-01-26,1,No,103,58739.76
T1142624,74,S3,L1,R2,2019-01-26,1,Yes,79,41478.18
T1142625,257,S1,L3,R1,2019-01-26,1,No,31,15090.3
T1142626,329,S4,L2,R3,2019-01-26,1,Yes,72,36701.64
T1142627,180,S1,L3,R2,2019-01-26,1,Yes,27,14229.99
T1142628,215,S3,L2,R1,2019-01-26,1,No,65,38020.14
T1142629,290,S1,L1,R3,2019-01-26,1,Yes,34,19036.68
T1142630,41,S1,L1,R2,2019-01-26,1,Yes,52,29056.56
T1142631,234,S2,L4,R2,2019-01-26,1,Yes,19,10832.22
T1142632,8,S4,L2,R2,2019-01-26,1,No,22,11077.38
T1142633,203,S2,L4,R2,2019-01-26,1,Yes,42,21882.0
T1142634,225,S1,L1,R1,2019-01-26,1,No,42,25702.95
T1142635,330,S4,L2,R1,2019-01-26,1,No,74,38208.24
T1142636,97,S4,L1,R1,2019-01-26,1,Yes,84,39657.600000000006
T1142637,189,S2,L3,R3,2019-01-26,1,No,41,21982.35
T1142638,275,S4,L1,R1,2019-01-26,1,No,41,18673.65
T1142639,254,S4,L1,R1,2019-01-26,1,No,72,36639.96
T1142640,341,S1,L1,R2,2019-01-26,1,Yes,46,22599.0
T1142641,45,S3,L1,R1,2019-01-26,1,Yes,80,38944.98
T1142642,178,S3,L2,R3,2019-01-26,1,Yes,59,34695.96
T1142643,127,S4,L2,R2,2019-01-26,1,Yes,94,49471.5
T1142644,314,S1,L1,R2,2019-01-26,1,Yes,49,24737.88
T1142645,50,S3,L2,R4,2019-01-26,1,No,48,29124.9
T1142646,221,S1,L1,R2,2019-01-26,1,Yes,44,21930.72
T1142647,191,S3,L1,R1,2019-01-26,1,Yes,66,30093.0
T1142648,235,S1,L1,R3,2019-01-26,1,Yes,29,17042.4
T1142649,118,S2,L1,R4,2019-01-26,1,No,30,17587.920000000002
T1142650,271,S1,L3,R2,2019-01-26,1,Yes,47,21735.84
T1142651,33,S4,L2,R4,2019-01-26,1,No,62,34616.7
T1142652,323,S1,L4,R1,2019-01-26,1,No,38,16582.5
T1142653,279,S2,L3,R2,2019-01-26,1,Yes,37,20008.62
T1142654,150,S4,L2,R1,2019-01-26,1,Yes,81,35663.76
T1142655,229,S1,L1,R2,2019-01-26,1,Yes,35,17760.6
T1142656,1,S1,L3,R1,2019-01-26,1,Yes,59,27753.660000000003
T1142657,98,S2,L5,R2,2019-01-26,1,Yes,29,17142.840000000004
T1142658,327,S4,L1,R3,2019-01-26,1,Yes,70,31165.92
T1142659,285,S1,L3,R3,2019-01-26,1,No,49,27563.58
T1142660,168,S2,L3,R3,2019-01-26,1,No,41,24914.7
T1142661,87,S4,L2,R3,2019-01-26,1,No,113,78490.13999999998
T1142662,318,S1,L3,R2,2019-01-26,1,Yes,43,21105.66
T1142663,20,S1,L1,R1,2019-01-26,1,Yes,26,17492.579999999998
T1142664,358,S3,L1,R1,2019-01-26,1,Yes,48,24763.050000000003
T1142665,73,S3,L2,R4,2019-01-26,1,No,63,39037.350000000006
T1142666,245,S4,L1,R2,2019-01-26,1,Yes,63,30745.800000000003
T1142667,230,S2,L4,R4,2019-01-26,1,Yes,31,17436.75
T1142668,156,S1,L1,R3,2019-01-26,1,Yes,75,42917.55
T1142669,65,S1,L2,R2,2019-01-26,1,Yes,34,22025.85
T1142670,80,S1,L1,R1,2019-01-26,1,No,43,24273.15
T1142671,63,S1,L1,R2,2019-01-26,1,Yes,48,26151.75
T1142672,181,S3,L1,R3,2019-01-26,1,Yes,54,25269.120000000003
T1142673,115,S4,L2,R1,2019-01-26,1,Yes,96,42710.58
T1142674,316,S4,L2,R1,2019-01-26,1,No,53,26266.35
T1142675,37,S1,L3,R3,2019-01-26,1,No,39,22421.64
T1142676,170,S1,L1,R2,2019-01-26,1,Yes,44,27286.35
T1142677,261,S4,L2,R1,2019-01-26,1,No,90,47310.48
T1142678,108,S1,L1,R4,2019-01-26,1,No,53,31915.08
T1142679,52,S1,L1,R3,2019-01-26,1,No,68,41799.24
T1142680,143,S3,L2,R3,2019-01-26,1,Yes,37,22129.95
T1142681,331,S1,L1,R4,2019-01-26,1,Yes,28,14829.36
T1142682,183,S1,L3,R1,2019-01-26,1,No,52,25326.42
T1142683,107,S1,L3,R3,2019-01-26,1,Yes,42,20894.58
T1142684,136,S2,L5,R4,2019-01-26,1,Yes,21,12086.1
T1142685,289,S2,L5,R2,2019-01-26,1,No,20,10046.64
T1142686,81,S3,L2,R1,2019-01-26,1,Yes,63,37734.57
T1142687,233,S1,L3,R3,2019-01-26,1,No,19,8598.24
T1142688,267,S4,L2,R1,2019-01-26,1,Yes,79,42638.04
T1142689,277,S1,L3,R1,2019-01-26,1,Yes,45,23201.64
T1142690,17,S1,L1,R2,2019-01-26,1,Yes,32,14815.35
T1142691,106,S1,L1,R4,2019-01-26,1,Yes,47,26658.0
T1142692,313,S1,L3,R1,2019-01-26,1,Yes,50,26475.300000000003
T1142693,149,S2,L3,R2,2019-01-26,1,Yes,37,19284.93
T1142694,39,S4,L1,R1,2019-01-26,1,Yes,68,30409.89
T1142695,58,S1,L1,R1,2019-01-26,1,No,42,19498.050000000003
T1142696,354,S4,L2,R1,2019-01-26,1,Yes,96,48927.78
T1142697,28,S3,L2,R3,2019-01-26,1,No,81,50774.4
T1142698,255,S3,L2,R4,2019-01-26,1,No,32,17821.079999999998
T1142699,124,S3,L2,R3,2019-01-26,1,Yes,59,35925.12
T1142700,260,S1,L1,R4,2019-01-26,1,No,47,26611.65
T1142701,160,S4,L2,R1,2019-01-26,1,Yes,107,47528.100000000006
T1142702,75,S3,L2,R3,2019-01-26,1,No,54,31481.28
T1142703,322,S2,L3,R4,2019-01-26,1,Yes,44,28788.9
T1142704,209,S1,L1,R1,2019-01-26,1,No,44,24252.0
T1142705,311,S4,L2,R2,2019-01-26,1,Yes,58,26971.74
T1142706,22,S1,L1,R4,2019-01-26,1,Yes,34,21203.52
T1142707,157,S4,L2,R1,2019-01-26,1,Yes,59,24625.44
T1142708,16,S1,L3,R1,2019-01-26,1,No,42,20986.26
T1142709,312,S4,L2,R1,2019-01-26,1,Yes,137,63609.030000000006
T1142710,23,S1,L1,R4,2019-01-26,1,Yes,37,21213.300000000003
T1142711,202,S4,L2,R2,2019-01-26,1,No,60,33560.64
T1142712,7,S3,L1,R3,2019-01-26,1,Yes,64,31352.85
T1142713,67,S2,L5,R1,2019-01-26,1,Yes,22,10989.72
T1142714,214,S1,L1,R4,2019-01-26,1,No,39,23975.1
T1142715,144,S1,L3,R3,2019-01-26,1,No,33,15675.659999999998
T1142716,43,S1,L1,R2,2019-01-27,0,No,57,34365.0
T1142717,241,S1,L1,R4,2019-01-27,0,No,72,47157.0
T1142718,37,S1,L3,R3,2019-01-27,0,No,51,32040.0
T1142719,326,S3,L1,R1,2019-01-27,0,No,92,52698.0
T1142720,308,S4,L2,R3,2019-01-27,0,No,105,59877.0
T1142721,170,S1,L1,R2,2019-01-27,0,Yes,87,64827.0
T1142722,42,S1,L4,R3,2019-01-27,0,No,29,17331.0
T1142723,312,S4,L2,R1,2019-01-27,0,Yes,228,121527.0
T1142724,243,S4,L2,R2,2019-01-27,0,Yes,119,84537.0
T1142725,129,S3,L1,R1,2019-01-27,0,No,90,49485.0
T1142726,72,S1,L2,R3,2019-01-27,0,No,73,46920.0
T1142727,27,S1,L3,R3,2019-01-27,0,No,28,18699.0
T1142728,363,S1,L1,R2,2019-01-27,0,Yes,108,70218.0
T1142729,122,S1,L1,R2,2019-01-27,0,No,54,36693.0
T1142730,126,S4,L2,R2,2019-01-27,0,No,136,80994.0
T1142731,195,S4,L1,R1,2019-01-27,0,No,110,54213.0
T1142732,171,S4,L2,R3,2019-01-27,0,No,107,58491.0
T1142733,131,S4,L2,R1,2019-01-27,0,Yes,189,106530.0
T1142734,20,S1,L1,R1,2019-01-27,0,Yes,72,57420.0
T1142735,345,S1,L1,R3,2019-01-27,0,No,56,40578.0
T1142736,69,S1,L1,R4,2019-01-27,0,Yes,85,53718.0
T1142737,239,S3,L1,R3,2019-01-27,0,Yes,90,58431.0
T1142738,64,S3,L1,R2,2019-01-27,0,Yes,102,65091.0
T1142739,202,S4,L2,R2,2019-01-27,0,No,94,59280.0
T1142740,245,S4,L1,R2,2019-01-27,0,Yes,132,77934.0
T1142741,125,S4,L2,R1,2019-01-27,0,Yes,148,85830.0
T1142742,278,S4,L1,R4,2019-01-27,0,No,114,62451.0
T1142743,169,S1,L2,R4,2019-01-27,0,Yes,77,56163.0
T1142744,309,S1,L5,R1,2019-01-27,0,No,65,30420.0
T1142745,321,S3,L1,R2,2019-01-27,0,No,54,30366.0
T1142746,172,S1,L1,R1,2019-01-27,0,No,69,39021.0
T1142747,335,S1,L1,R3,2019-01-27,0,No,72,42414.0
T1142748,65,S1,L2,R2,2019-01-27,0,Yes,79,58557.0
T1142749,362,S1,L3,R3,2019-01-27,0,Yes,83,51471.0
T1142750,44,S1,L3,R2,2019-01-27,0,Yes,102,58569.0
T1142751,121,S1,L1,R4,2019-01-27,0,No,72,46989.0
T1142752,185,S1,L1,R3,2019-01-27,0,No,52,32811.0
T1142753,236,S1,L1,R3,2019-01-27,0,Yes,86,62904.0
T1142754,130,S1,L1,R3,2019-01-27,0,Yes,83,52596.0
T1142755,134,S1,L4,R1,2019-01-27,0,No,50,26649.0
T1142756,296,S1,L1,R1,2019-01-27,0,Yes,78,50529.0
T1142757,168,S2,L3,R3,2019-01-27,0,No,49,33336.0
T1142758,244,S2,L5,R4,2019-01-27,0,No,26,14088.0
T1142759,357,S4,L1,R1,2019-01-27,0,Yes,147,83199.0
T1142760,124,S3,L2,R3,2019-01-27,0,No,37,23766.0
T1142761,297,S2,L3,R4,2019-01-27,0,No,51,31605.0
T1142762,282,S1,L2,R2,2019-01-27,0,No,73,54879.0
T1142763,199,S1,L1,R4,2019-01-27,0,Yes,71,48927.0
T1142764,320,S2,L3,R2,2019-01-27,0,No,50,29235.0
T1142765,235,S1,L1,R3,2019-01-27,0,Yes,73,52584.0
T1142766,2,S3,L1,R3,2019-01-27,0,No,80,46476.0
T1142767,7,S3,L1,R3,2019-01-27,0,Yes,114,72441.0
T1142768,237,S2,L3,R3,2019-01-27,0,No,34,23358.0
T1142769,123,S4,L2,R3,2019-01-27,0,No,89,54675.0
T1142770,212,S4,L2,R3,2019-01-27,0,No,92,52125.0
T1142771,10,S4,L2,R3,2019-01-27,0,No,87,54480.0
T1142772,306,S1,L3,R2,2019-01-27,0,No,50,30114.0
T1142773,279,S2,L3,R2,2019-01-27,0,Yes,67,46260.0
T1142774,281,S1,L4,R1,2019-01-27,0,No,77,38808.0
T1142775,295,S1,L1,R1,2019-01-27,0,Yes,72,48471.0
T1142776,67,S2,L5,R1,2019-01-27,0,Yes,59,39984.0
T1142777,201,S4,L1,R1,2019-01-27,0,Yes,149,80754.0
T1142778,16,S1,L3,R1,2019-01-27,0,No,63,32382.0
T1142779,167,S1,L1,R2,2019-01-27,0,Yes,74,47163.0
T1142780,5,S1,L1,R3,2019-01-27,0,Yes,88,57627.0
T1142781,70,S1,L1,R3,2019-01-27,0,No,86,49926.0
T1142782,68,S1,L2,R4,2019-01-27,0,No,68,45471.0
T1142783,242,S4,L1,R1,2019-01-27,0,No,104,49764.0
T1142784,336,S4,L2,R1,2019-01-27,0,No,133,68886.0
T1142785,186,S2,L5,R2,2019-01-27,0,Yes,58,39924.0
T1142786,66,S3,L3,R3,2019-01-27,0,Yes,108,64527.0
T1142787,132,S1,L1,R3,2019-01-27,0,No,34,22569.0
T1142788,41,S1,L1,R2,2019-01-27,0,No,65,40608.0
T1142789,133,S1,L1,R4,2019-01-27,0,No,78,45084.0
T1142790,211,S4,L2,R1,2019-01-27,0,Yes,166,95340.0
T1142791,128,S1,L2,R2,2019-01-27,0,No,67,42987.0
T1142792,343,S1,L1,R2,2019-01-27,0,Yes,91,69411.0
T1142793,365,S2,L1,R2,2019-01-27,0,No,58,37359.0
T1142794,214,S1,L1,R4,2019-01-27,0,No,60,38124.0
T1142795,344,S1,L5,R1,2019-01-27,0,Yes,85,43626.0
T1142796,332,S2,L5,R1,2019-01-27,0,No,50,28329.0
T1142797,238,S1,L1,R2,2019-01-27,0,Yes,59,42423.0
T1142798,330,S4,L2,R1,2019-01-27,0,No,104,56802.0
T1142799,240,S3,L2,R3,2019-01-27,0,Yes,101,66873.0
T1142800,15,S4,L2,R1,2019-01-27,0,Yes,159,90096.0
T1142801,213,S1,L1,R2,2019-01-27,0,Yes,102,63747.0
T1142802,71,S2,L5,R1,2019-01-27,0,No,31,18321.0
T1142803,356,S3,L3,R1,2019-01-27,0,Yes,94,55365.0
T1142804,127,S4,L2,R2,2019-01-27,0,No,62,35148.0
T1142805,28,S3,L2,R3,2019-01-27,0,No,83,52512.0
T1142806,300,S2,L5,R2,2019-01-27,0,No,53,25824.0
T1142807,280,S4,L2,R2,2019-01-27,0,Yes,164,92853.0
T1142808,91,S3,L1,R1,2019-01-27,0,Yes,122,79179.0
T1142809,315,S4,L2,R1,2019-01-27,0,No,117,60306.0
T1142810,165,S1,L1,R2,2019-01-27,0,Yes,88,54648.0
T1142811,24,S1,L1,R2,2019-01-27,0,Yes,92,58542.0
T1142812,116,S2,L3,R3,2019-01-27,0,No,38,26361.0
T1142813,196,S1,L1,R3,2019-01-27,0,No,53,35592.0
T1142814,219,S4,L2,R1,2019-01-27,0,No,102,51099.0
T1142815,97,S4,L1,R1,2019-01-27,0,Yes,121,69957.0
T1142816,217,S4,L1,R1,2019-01-27,0,No,82,42594.0
T1142817,225,S1,L1,R1,2019-01-27,0,No,65,39138.0
T1142818,87,S4,L2,R3,2019-01-27,0,No,94,61413.0
T1142819,328,S1,L3,R1,2019-01-27,0,Yes,70,42570.0
T1142820,74,S3,L1,R2,2019-01-27,0,Yes,126,85413.0
T1142821,256,S1,L2,R4,2019-01-27,0,Yes,83,63795.0
T1142822,150,S4,L2,R1,2019-01-27,0,Yes,184,108546.0
T1142823,251,S2,L3,R1,2019-01-27,0,No,47,29151.0
T1142824,145,S1,L3,R1,2019-01-27,0,No,74,37941.0
T1142825,270,S1,L1,R2,2019-01-27,0,No,51,29934.0
T1142826,289,S2,L5,R2,2019-01-27,0,No,33,18519.0
T1142827,11,S4,L2,R1,2019-01-27,0,No,114,62088.0
T1142828,331,S1,L1,R4,2019-01-27,0,Yes,72,50292.0
T1142829,228,S1,L1,R1,2019-01-27,0,No,60,36159.0
T1142830,248,S1,L1,R2,2019-01-27,0,No,61,37761.0
T1142831,103,S1,L3,R3,2019-01-27,0,No,67,38769.0
T1142832,75,S3,L2,R3,2019-01-27,0,No,83,52530.0
T1142833,187,S1,L1,R1,2019-01-27,0,Yes,92,62958.0
T1142834,260,S1,L1,R4,2019-01-27,0,No,59,38091.0
T1142835,319,S3,L1,R2,2019-01-27,0,No,63,37278.0
T1142836,325,S3,L1,R2,2019-01-27,0,Yes,103,68370.0
T1142837,293,S2,L4,R2,2019-01-27,0,No,25,15108.0
T1142838,59,S1,L3,R1,2019-01-27,0,No,62,36693.0
T1142839,294,S4,L2,R2,2019-01-27,0,Yes,185,111951.0
T1142840,193,S2,L3,R4,2019-01-27,0,No,47,30912.0
T1142841,267,S4,L2,R1,2019-01-27,0,Yes,136,94137.0
T1142842,98,S2,L5,R2,2019-01-27,0,No,44,26403.0
T1142843,33,S4,L2,R4,2019-01-27,0,No,99,58749.0
T1142844,112,S1,L1,R3,2019-01-27,0,No,62,36141.0
T1142845,3,S4,L2,R1,2019-01-27,0,Yes,164,92880.0
T1142846,178,S3,L2,R3,2019-01-27,0,No,47,28872.0
T1142847,221,S1,L1,R2,2019-01-27,0,Yes,90,54660.0
T1142848,140,S4,L1,R1,2019-01-27,0,Yes,126,90876.0
T1142849,261,S4,L2,R1,2019-01-27,0,No,107,59964.0
T1142850,104,S1,L1,R2,2019-01-27,0,Yes,73,47796.0
T1142851,291,S1,L3,R1,2019-01-27,0,Yes,90,50949.0
T1142852,6,S4,L1,R1,2019-01-27,0,Yes,133,81519.0
T1142853,349,S1,L1,R4,2019-01-27,0,No,71,44490.0
T1142854,25,S1,L3,R1,2019-01-27,0,No,59,32367.0
T1142855,303,S4,L2,R1,2019-01-27,0,No,111,56766.0
T1142856,351,S1,L4,R3,2019-01-27,0,No,63,35529.0
T1142857,82,S4,L2,R1,2019-01-27,0,Yes,169,95151.0
T1142858,54,S1,L2,R3,2019-01-27,0,No,67,45738.0
T1142859,31,S1,L5,R2,2019-01-27,0,No,48,24072.0
T1142860,215,S3,L2,R1,2019-01-27,0,No,76,47727.0
T1142861,204,S4,L1,R3,2019-01-27,0,No,99,53667.0
T1142862,176,S4,L2,R3,2019-01-27,0,No,118,67173.0
T1142863,35,S1,L1,R2,2019-01-27,0,Yes,95,60735.0
T1142864,60,S1,L5,R2,2019-01-27,0,No,27,14424.0
T1142865,46,S2,L1,R2,2019-01-27,0,Yes,76,56838.0
T1142866,194,S1,L1,R2,2019-01-27,0,No,52,31314.0
T1142867,266,S1,L1,R4,2019-01-27,0,Yes,105,67956.0
T1142868,174,S1,L1,R4,2019-01-27,0,Yes,82,56883.0
T1142869,21,S3,L2,R4,2019-01-27,0,Yes,108,74604.0
T1142870,273,S2,L3,R4,2019-01-27,0,No,34,22431.0
T1142871,88,S2,L5,R2,2019-01-27,0,Yes,49,30927.0
T1142872,205,S1,L1,R2,2019-01-27,0,No,69,41202.0
T1142873,137,S4,L1,R1,2019-01-27,0,No,76,40440.0
T1142874,304,S1,L1,R4,2019-01-27,0,Yes,85,59139.0
T1142875,210,S1,L5,R1,2019-01-27,0,No,47,24462.0
T1142876,78,S1,L1,R4,2019-01-27,0,No,40,24597.0
T1142877,316,S4,L2,R1,2019-01-27,0,No,80,48819.0
T1142878,159,S2,L1,R3,2019-01-27,0,Yes,51,38598.0
T1142879,111,S1,L1,R2,2019-01-27,0,No,76,46572.0
T1142880,190,S3,L3,R1,2019-01-27,0,No,81,39795.0
T1142881,83,S2,L5,R1,2019-01-27,0,No,21,14325.0
T1142882,117,S1,L1,R3,2019-01-27,0,No,58,38358.0
T1142883,151,S1,L3,R2,2019-01-27,0,No,47,27996.0
T1142884,310,S2,L5,R1,2019-01-27,0,No,17,10005.0
T1142885,8,S4,L2,R2,2019-01-27,0,No,106,60636.0
T1142886,105,S4,L2,R1,2019-01-27,0,Yes,134,83598.0
T1142887,231,S4,L2,R3,2019-01-27,0,No,105,55128.0
T1142888,96,S3,L1,R3,2019-01-27,0,No,64,37878.0
T1142889,287,S1,L4,R1,2019-01-27,0,No,66,33465.0
T1142890,38,S1,L3,R2,2019-01-27,0,Yes,69,45720.0
T1142891,156,S1,L1,R3,2019-01-27,0,No,30,18333.0
T1142892,149,S2,L3,R2,2019-01-27,0,Yes,76,54270.0
T1142893,322,S2,L3,R4,2019-01-27,0,No,44,28677.0
T1142894,51,S1,L1,R2,2019-01-27,0,Yes,74,50394.0
T1142895,355,S2,L4,R2,2019-01-27,0,Yes,46,31815.0
T1142896,188,S3,L2,R1,2019-01-27,0,Yes,102,78675.0
T1142897,361,S1,L3,R1,2019-01-27,0,No,53,29946.0
T1142898,284,S4,L2,R3,2019-01-27,0,No,107,66327.0
T1142899,268,S1,L2,R1,2019-01-27,0,Yes,94,71793.0
T1142900,47,S4,L2,R2,2019-01-27,0,Yes,141,81918.0
T1142901,148,S1,L1,R2,2019-01-27,0,No,49,32184.0
T1142902,200,S2,L1,R2,2019-01-27,0,Yes,57,46638.0
T1142903,179,S1,L1,R2,2019-01-27,0,No,64,37509.0
T1142904,52,S1,L1,R3,2019-01-27,0,No,73,44829.0
T1142905,307,S1,L5,R2,2019-01-27,0,No,61,31398.0
T1142906,208,S3,L1,R1,2019-01-27,0,Yes,121,73524.0
T1142907,197,S2,L5,R1,2019-01-27,0,Yes,79,54282.0
T1142908,101,S1,L4,R3,2019-01-27,0,Yes,75,46932.0
T1142909,249,S1,L3,R2,2019-01-27,0,No,86,45588.0
T1142910,259,S4,L1,R1,2019-01-27,0,Yes,130,72714.0
T1142911,158,S4,L2,R2,2019-01-27,0,Yes,117,59709.0
T1142912,227,S4,L2,R1,2019-01-27,0,Yes,112,73386.0
T1142913,258,S2,L4,R4,2019-01-27,0,No,42,25803.0
T1142914,100,S1,L1,R2,2019-01-27,0,No,60,37137.0
T1142915,216,S2,L5,R1,2019-01-27,0,No,42,23661.0
T1142916,173,S4,L2,R1,2019-01-27,0,Yes,158,99426.0
T1142917,301,S1,L3,R2,2019-01-27,0,Yes,92,57888.0
T1142918,353,S1,L3,R3,2019-01-27,0,No,52,31377.0
T1142919,290,S1,L1,R3,2019-01-27,0,Yes,82,56571.0
T1142920,18,S4,L1,R1,2019-01-27,0,Yes,137,76632.0
T1142921,298,S4,L1,R1,2019-01-27,0,Yes,137,65208.0
T1142922,175,S4,L2,R1,2019-01-27,0,No,216,108246.0
T1142923,302,S1,L4,R2,2019-01-27,0,No,65,34089.0
T1142924,32,S1,L1,R2,2019-01-27,0,Yes,85,63831.0
T1142925,286,S4,L2,R4,2019-01-27,0,No,126,66633.0
T1142926,109,S1,L1,R1,2019-01-27,0,No,71,42348.0
T1142927,220,S2,L4,R3,2019-01-27,0,Yes,51,35346.0
T1142928,76,S2,L3,R3,2019-01-27,0,Yes,58,42258.0
T1142929,342,S4,L1,R1,2019-01-27,0,No,80,42279.0
T1142930,85,S4,L2,R1,2019-01-27,0,No,133,69327.0
T1142931,13,S3,L3,R1,2019-01-27,0,No,78,37164.0
T1142932,360,S2,L1,R1,2019-01-27,0,Yes,70,50061.0
T1142933,305,S4,L1,R1,2019-01-27,0,No,91,47739.0
T1142934,347,S1,L1,R1,2019-01-27,0,No,63,36582.0
T1142935,12,S1,L3,R2,2019-01-27,0,Yes,70,42828.0
T1142936,114,S3,L1,R4,2019-01-27,0,No,77,45531.0
T1142937,350,S1,L3,R2,2019-01-27,0,No,64,35982.0
T1142938,99,S1,L1,R3,2019-01-27,0,No,71,38364.0
T1142939,257,S1,L3,R1,2019-01-27,0,No,49,28485.0
T1142940,198,S4,L2,R3,2019-01-27,0,No,60,36093.0
T1142941,275,S4,L1,R1,2019-01-27,0,No,74,40602.0
T1142942,113,S2,L3,R3,2019-01-27,0,No,50,35937.0
T1142943,139,S4,L2,R2,2019-01-27,0,Yes,134,83001.0
T1142944,1,S1,L3,R1,2019-01-27,0,Yes,87,53703.0
T1142945,23,S1,L1,R4,2019-01-27,0,Yes,80,59286.0
T1142946,146,S4,L2,R1,2019-01-27,0,No,142,73491.0
T1142947,233,S1,L3,R3,2019-01-27,0,No,52,29028.0
T1142948,58,S1,L1,R1,2019-01-27,0,No,77,45774.0
T1142949,48,S1,L1,R2,2019-01-27,0,Yes,78,58356.0
T1142950,102,S4,L2,R1,2019-01-27,0,No,95,55860.0
T1142951,157,S4,L2,R1,2019-01-27,0,Yes,147,82611.0
T1142952,22,S1,L1,R4,2019-01-27,0,No,61,44340.0
T1142953,77,S2,L5,R3,2019-01-27,0,No,30,18009.0
T1142954,39,S4,L1,R1,2019-01-27,0,Yes,158,83586.0
T1142955,183,S1,L3,R1,2019-01-27,0,No,75,40815.0
T1142956,250,S2,L3,R4,2019-01-27,0,Yes,62,45771.0
T1142957,163,S1,L2,R3,2019-01-27,0,No,78,50592.0
T1142958,329,S4,L2,R3,2019-01-27,0,Yes,104,72606.0
T1142959,274,S4,L2,R4,2019-01-27,0,No,110,64365.0
T1142960,86,S1,L1,R4,2019-01-27,0,Yes,70,43269.0
T1142961,164,S1,L1,R3,2019-01-27,0,No,44,26820.0
T1142962,147,S4,L2,R4,2019-01-27,0,No,126,64725.0
T1142963,269,S1,L4,R1,2019-01-27,0,Yes,88,52998.0
T1142964,62,S2,L5,R1,2019-01-27,0,Yes,58,37068.0
T1142965,9,S1,L1,R1,2019-01-27,0,No,51,28776.0
T1142966,226,S2,L5,R4,2019-01-27,0,No,19,11022.0
T1142967,138,S1,L1,R1,2019-01-27,0,No,56,32022.0
T1142968,206,S1,L1,R1,2019-01-27,0,Yes,118,77868.0
T1142969,182,S3,L1,R1,2019-01-27,0,No,80,42726.0
T1142970,338,S4,L2,R1,2019-01-27,0,No,59,35406.0
T1142971,84,S1,L1,R3,2019-01-27,0,No,67,38148.0
T1142972,358,S3,L1,R1,2019-01-27,0,Yes,117,73068.0
T1142973,115,S4,L2,R1,2019-01-27,0,Yes,169,98934.0
T1142974,180,S1,L3,R2,2019-01-27,0,Yes,76,50952.0
T1142975,53,S3,L1,R2,2019-01-27,0,Yes,123,83526.0
T1142976,232,S1,L1,R4,2019-01-27,0,Yes,74,50508.0
T1142977,317,S3,L1,R1,2019-01-27,0,No,81,40608.0
T1142978,262,S1,L1,R1,2019-01-27,0,No,59,37479.0
T1142979,340,S4,L2,R3,2019-01-27,0,No,102,59010.0
T1142980,4,S1,L1,R2,2019-01-27,0,No,75,41493.0
T1142981,271,S1,L3,R2,2019-01-27,0,Yes,110,66231.0
T1142982,323,S1,L4,R1,2019-01-27,0,No,56,29403.0
T1142983,181,S3,L1,R3,2019-01-27,0,No,34,18795.0
T1142984,263,S1,L5,R1,2019-01-27,0,No,23,11076.0
T1142985,161,S1,L1,R3,2019-01-27,0,No,57,40596.0
T1142986,89,S1,L4,R1,2019-01-27,0,No,31,17151.0
T1142987,61,S1,L1,R3,2019-01-27,0,Yes,117,73233.0
T1142988,118,S2,L1,R4,2019-01-27,0,No,42,28533.0
